122	12.20	55.00	55.00	50.00	0	6.01	15.21	1201041060102300765080001	4001      	1
202	11.60	50.00	50.00	60.00	0	6.01	12.38	1201041060102300765080001	4003      	1
202	25.60	90.00	90.00	85.00	0	0.99	100.65	1201041060102300765080001	4004      	1
108	5.90	24.00	24.00	85.00	0	6.01	1.39	1201041060102300712730001	1012      	1
108	5.70	26.00	26.00	85.00	0	6.01	1.36	1201041060102300712730001	3017      	1
122	5.60	25.00	25.00	80.00	0	6.01	0.98	1201041060102300712730001	3018      	1
122	24.70	125.00	125.00	25.00	0	0.99	144.56	1201041060102300757940001	2001      	1
122	28.50	135.00	135.00	50.00	0	0.99	206.56	1201041060102300757940001	2004      	1
122	17.60	99.00	99.00	30.00	0	6.01	35.19	1201041060102300757940001	3001      	1
122	21.90	120.00	120.00	50.00	0	6.01	109.48	1201041060102300757940001	3002      	1
122	36.10	121.00	121.00	75.00	0	0.99	267.29	1201041060102300525640001	2001      	1
202	15.20	77.00	77.00	70.00	0	6.01	32.81	1201041060102300525640001	3001      	1
202	28.00	123.00	123.00	75.00	0	0.99	166.17	1201041060102300525640001	3002      	1
202	15.60	71.00	71.00	70.00	0	6.01	31.52	1201041060102300525640001	3003      	1
202	12.60	69.00	69.00	35.00	0	6.01	20.53	1201041060102300525640001	3004      	1
202	12.20	71.00	71.00	30.00	0	6.01	7.97	1201041060102300525640001	3005      	1
122	5.20	19.00	19.00	65.00	0	6.01	0.59	1201041060100100910980001	1100      	1
202	9.00	40.00	40.00	95.00	0	6.01	5.87	1201041060105900848570001	4149      	1
202	6.60	27.00	27.00	95.00	0	6.01	1.87	1201041060105900848570001	4161      	1
122	10.40	39.00	39.00	85.00	0	6.01	7.56	1201041060105900897130001	1001      	1
122	8.70	29.00	29.00	90.00	0	6.01	3.78	1201041060105900897130001	1002      	1
122	13.90	51.00	51.00	80.00	0	6.01	18.32	1201041060105900897130001	1003      	1
122	5.20	21.00	21.00	60.00	0	6.01	0.63	1201041060105900897130001	1004      	1
122	7.50	31.00	31.00	85.00	0	6.01	2.84	1201041060105900897130001	2001      	1
122	11.30	44.00	44.00	80.00	0	6.01	10.24	1201041060105900897130001	2002      	1
122	6.80	28.00	28.00	60.00	0	6.01	1.99	1201041060105900897130001	2003      	1
122	7.50	27.00	27.00	75.00	0	6.01	2.48	1201041060105900897130001	4001      	1
122	5.80	20.00	20.00	85.00	0	6.01	0.93	1201041060105900897130001	4002      	1
108	7.90	65.00	65.00	10.00	0	6.01	8.86	1201041060105900557970001	1006      	1
108	7.10	54.00	54.00	5.00	0	6.01	5.63	1201041060105900557970001	1009      	1
122	9.30	35.00	35.00	50.00	0	6.01	5.30	1201041060100100910980001	1101      	1
122	8.60	27.00	27.00	65.00	0	6.01	3.44	1201041060100100910980001	1105      	1
122	5.80	27.00	27.00	45.00	0	6.01	1.19	1201041060100100910980001	1115      	1
202	7.40	31.00	31.00	85.00	0	6.01	2.89	1201041060100100910980001	1116      	1
122	9.60	46.00	46.00	65.00	0	6.01	7.57	1201041060100100910980001	2107      	1
122	7.50	43.00	43.00	40.00	0	6.01	3.98	1201041060100100910980001	2108      	1
122	6.60	40.00	40.00	45.00	0	6.01	2.63	1201041060100100910980001	2109      	1
122	7.90	35.00	35.00	50.00	0	6.01	3.64	1201041060100100910980001	2110      	1
122	10.90	44.00	44.00	60.00	0	6.01	9.49	1201041060100100910980001	2112      	1
122	11.00	42.00	42.00	60.00	0	6.01	9.21	1201041060100100910980001	2113      	1
122	5.40	36.00	36.00	40.00	0	6.01	1.22	1201041060100100910980001	2123      	1
122	6.70	41.00	41.00	40.00	0	6.01	2.81	1201041060100100910980001	2124      	1
122	5.10	34.00	34.00	65.00	0	6.01	0.90	1201041060100100910980001	2125      	1
122	6.40	34.00	34.00	70.00	0	6.01	2.03	1201041060100100910980001	2126      	1
122	5.10	24.00	24.00	40.00	0	6.01	0.64	1201041060100100910980001	2127      	1
122	5.50	27.00	27.00	60.00	0	6.01	0.98	1201041060100100910980001	2128      	1
122	5.00	25.00	25.00	70.00	0	6.01	0.60	1201041060100100910980001	2129      	1
122	6.20	25.00	25.00	60.00	0	6.01	1.38	1201041060100100910980001	2130      	1
122	9.00	39.00	39.00	50.00	0	6.01	5.51	1201041060100100910980001	3118      	1
122	9.90	42.00	42.00	45.00	0	6.01	7.36	1201041060100100910980001	3119      	1
122	5.90	30.00	30.00	40.00	0	6.01	1.39	1201041060100100910980001	3121      	1
122	9.40	47.00	47.00	45.00	0	6.01	7.40	1201041060100100910980001	3122      	1
122	8.00	39.00	39.00	55.00	0	6.01	4.20	1201041060100100910980001	3124      	1
122	5.80	31.00	31.00	75.00	0	6.01	1.36	1201041060100100910980001	3139      	1
202	14.50	55.00	55.00	65.00	0	6.01	20.88	1201041060100100910980001	4132      	1
122	30.40	67.00	67.00	90.00	0	0.99	116.18	1201041060100100800830001	2114      	1
122	27.00	86.00	86.00	95.00	0	0.99	118.98	1201041060100100800830001	4108      	1
122	31.00	89.00	89.00	90.00	0	0.99	161.98	1201041060100100800830001	4109      	1
122	13.10	49.00	49.00	75.00	0	6.01	15.57	1201041060100100905250001	2107      	1
122	15.10	60.00	60.00	70.00	0	6.01	25.73	1201041060100100905250001	2108      	1
122	12.40	43.00	43.00	80.00	0	6.01	12.11	1201041060100100905250001	2109      	1
122	13.00	43.00	43.00	70.00	0	6.01	13.34	1201041060100100905250001	2110      	1
122	8.80	32.00	32.00	75.00	0	6.01	4.28	1201041060100100905250001	2111      	1
122	29.80	55.00	55.00	95.00	0	0.99	90.67	1201041060100100905250001	3114      	1
17	8.20	44.00	44.00	99.00	0	6.01	6.26	1201041060102300860600001	1101      	1
17	6.70	34.00	34.00	60.00	0	6.01	2.96	1201041060102300860600001	1102      	1
17	9.30	47.00	47.00	70.00	0	6.01	8.78	1201041060102300860600001	1103      	1
17	8.10	47.00	47.00	65.00	0	6.01	6.50	1201041060102300860600001	1104      	1
17	15.30	74.00	74.00	85.00	0	6.01	36.97	1201041060102300860600001	1105      	1
17	10.40	55.00	55.00	85.00	0	6.01	12.95	1201041060102300860600001	1106      	1
122	5.10	42.00	42.00	30.00	0	6.01	1.12	1201041060102300860600001	1117      	1
17	5.60	34.00	34.00	65.00	0	6.01	1.72	1201041060102300860600001	1118      	1
17	5.10	28.00	28.00	45.00	0	6.01	0.97	1201041060102300860600001	1119      	1
17	5.80	30.00	30.00	85.00	0	6.01	1.71	1201041060102300860600001	1120      	1
17	8.10	36.00	36.00	50.00	0	6.01	4.97	1201041060102300860600001	2108      	1
202	14.10	76.00	76.00	40.00	0	6.01	28.15	1201041060102300860600001	2111      	1
202	11.50	68.00	68.00	35.00	0	6.01	16.99	1201041060102300860600001	2112      	1
